image_id,xmin,ymin,xmax,ymax,label
sunhl-1th-05-Jan-2017-175 A AP.jpg,403.0,2084.0,629.0,2259.0,2
sunhl-1th-05-Jan-2017-175 A AP.jpg,435.0,2297.0,658.0,2434.0,2
sunhl-1th-05-Jan-2017-176 A AP.jpg,311.0,86.0,454.0,147.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,315.0,169.0,471.0,225.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,332.0,230.0,458.0,301.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,341.0,337.0,459.0,381.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,337.0,407.0,461.0,466.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,334.0,492.0,454.0,547.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,329.0,578.0,448.0,635.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,320.0,671.0,444.0,721.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,311.0,756.0,433.0,807.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,298.0,837.0,449.0,910.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,300.0,938.0,465.0,1016.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,298.0,1048.0,472.0,1128.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,299.0,1169.0,474.0,1251.0,2
sunhl-1th-05-Jan-2017-176 A AP.jpg,296.0,1286.0,485.0,1377.0,2
sunhl-1th-05-Jan-2017-176 A AP.jpg,279.0,1416.0,484.0,1518.0,2
sunhl-1th-05-Jan-2017-176 A AP.jpg,266.0,1557.0,490.0,1682.0,2
sunhl-1th-05-Jan-2017-176 A AP.jpg,264.0,1734.0,502.0,1827.0,2
sunhl-1th-06-Jan-2017-176 B AP.jpg,247.0,101.0,413.0,161.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,265.0,175.0,421.0,255.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,283.0,270.0,432.0,346.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,294.0,360.0,434.0,432.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,302.0,453.0,433.0,516.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,308.0,544.0,432.0,609.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,297.0,638.0,434.0,701.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,297.0,734.0,438.0,801.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,300.0,836.0,434.0,899.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,283.0,939.0,445.0,1009.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,287.0,1047.0,454.0,1117.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,277.0,1161.0,455.0,1251.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,262.0,1291.0,443.0,1378.0,2
sunhl-1th-06-Jan-2017-176 B AP.jpg,252.0,1404.0,434.0,1495.0,2
sunhl-1th-06-Jan-2017-176 B AP.jpg,239.0,1527.0,425.0,1615.0,2
sunhl-1th-06-Jan-2017-176 B AP.jpg,222.0,1667.0,422.0,1758.0,2
sunhl-1th-06-Jan-2017-176 B AP.jpg,213.0,1790.0,425.0,1891.0,2
sunhl-1th-06-Jan-2017-177 A AP.jpg,393.0,106.0,542.0,169.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,401.0,181.0,540.0,260.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,375.0,268.0,516.0,369.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,341.0,368.0,497.0,468.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,301.0,478.0,469.0,587.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,269.0,612.0,453.0,701.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,262.0,722.0,444.0,826.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,293.0,819.0,456.0,960.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,333.0,946.0,502.0,1068.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,381.0,1049.0,573.0,1201.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,414.0,1201.0,613.0,1325.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,385.0,1350.0,621.0,1471.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,420.0,1488.0,600.0,1624.0,2
sunhl-1th-06-Jan-2017-177 A AP.jpg,358.0,1616.0,550.0,1763.0,2
sunhl-1th-06-Jan-2017-177 A AP.jpg,280.0,1745.0,498.0,1909.0,2
sunhl-1th-06-Jan-2017-177 A AP.jpg,220.0,1918.0,437.0,2073.0,2
sunhl-1th-06-Jan-2017-177 A AP.jpg,215.0,2111.0,410.0,2194.0,2
sunhl-1th-06-Jan-2017-177 B AP.jpg,352.0,60.0,564.0,115.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,357.0,129.0,555.0,185.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,371.0,201.0,527.0,258.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,370.0,272.0,512.0,355.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,347.0,359.0,493.0,457.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,309.0,457.0,450.0,570.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,243.0,567.0,406.0,690.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,219.0,699.0,365.0,806.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,221.0,819.0,367.0,932.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,239.0,928.0,406.0,1066.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,296.0,1046.0,469.0,1188.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,357.0,1168.0,547.0,1300.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,406.0,1309.0,609.0,1428.0,2
sunhl-1th-06-Jan-2017-177 B AP.jpg,432.0,1454.0,631.0,1583.0,2
sunhl-1th-06-Jan-2017-177 B AP.jpg,415.0,1606.0,615.0,1725.0,2
sunhl-1th-06-Jan-2017-177 B AP.jpg,372.0,1732.0,566.0,1868.0,2
sunhl-1th-06-Jan-2017-177 B AP.jpg,306.0,1845.0,518.0,2007.0,2
sunhl-1th-06-Jan-2017-177 C AP.jpg,452.0,138.0,629.0,205.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,453.0,219.0,620.0,283.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,443.0,288.0,611.0,375.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,403.0,385.0,583.0,507.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,363.0,504.0,549.0,602.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,314.0,607.0,501.0,709.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,287.0,731.0,475.0,818.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,292.0,840.0,451.0,951.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,314.0,946.0,490.0,1092.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,371.0,1056.0,551.0,1210.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,438.0,1164.0,642.0,1337.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,508.0,1315.0,698.0,1456.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,537.0,1459.0,738.0,1590.0,2
sunhl-1th-06-Jan-2017-177 C AP.jpg,537.0,1640.0,740.0,1741.0,2
sunhl-1th-06-Jan-2017-177 C AP.jpg,491.0,1773.0,693.0,1910.0,2
sunhl-1th-06-Jan-2017-177 C AP.jpg,428.0,1912.0,648.0,2063.0,2
sunhl-1th-06-Jan-2017-177 C AP.jpg,338.0,2070.0,577.0,2237.0,2
sunhl-1th-06-Jan-2017-178 A AP.jpg,292.0,120.0,441.0,250.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,241.0,215.0,393.0,315.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,192.0,280.0,339.0,392.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,145.0,361.0,288.0,463.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,113.0,445.0,258.0,541.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,90.0,542.0,253.0,618.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,99.0,625.0,243.0,721.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,111.0,694.0,253.0,834.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,147.0,782.0,287.0,904.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,170.0,875.0,351.0,1010.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,239.0,967.0,402.0,1089.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,299.0,1066.0,479.0,1204.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,369.0,1186.0,538.0,1329.0,2
sunhl-1th-06-Jan-2017-178 A AP.jpg,424.0,1331.0,609.0,1466.0,2
sunhl-1th-06-Jan-2017-178 A AP.jpg,457.0,1491.0,633.0,1600.0,2
sunhl-1th-06-Jan-2017-178 A AP.jpg,434.0,1631.0,632.0,1703.0,2
sunhl-1th-06-Jan-2017-178 A AP.jpg,388.0,1751.0,622.0,1838.0,2
sunhl-1th-06-Jan-2017-178 B AP.jpg,418.0,64.0,567.0,172.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,376.0,138.0,515.0,243.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,320.0,207.0,445.0,316.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,267.0,269.0,388.0,375.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,198.0,344.0,342.0,457.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,129.0,405.0,269.0,500.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,91.0,480.0,225.0,566.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,84.0,572.0,209.0,644.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,75.0,656.0,228.0,728.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,79.0,745.0,232.0,842.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,100.0,799.0,267.0,950.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,156.0,882.0,310.0,1006.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,211.0,977.0,366.0,1088.0,2
sunhl-1th-06-Jan-2017-178 B AP.jpg,293.0,1068.0,448.0,1201.0,2
sunhl-1th-06-Jan-2017-178 B AP.jpg,346.0,1175.0,537.0,1316.0,2
sunhl-1th-06-Jan-2017-178 B AP.jpg,414.0,1307.0,579.0,1440.0,2
sunhl-1th-06-Jan-2017-178 B AP.jpg,451.0,1465.0,590.0,1542.0,2
sunhl-1th-06-Jan-2017-179 A AP.jpg,340.0,73.0,498.0,145.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,327.0,164.0,467.0,246.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,326.0,261.0,456.0,336.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,315.0,362.0,436.0,443.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,305.0,461.0,425.0,579.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,301.0,609.0,431.0,695.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,294.0,723.0,439.0,830.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,283.0,857.0,435.0,966.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,277.0,991.0,427.0,1122.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,272.0,1140.0,432.0,1250.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,275.0,1267.0,466.0,1403.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,324.0,1410.0,526.0,1569.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,376.0,1577.0,565.0,1685.0,2
sunhl-1th-06-Jan-2017-179 A AP.jpg,401.0,1710.0,579.0,1814.0,2
sunhl-1th-06-Jan-2017-179 A AP.jpg,393.0,1843.0,576.0,1967.0,2
sunhl-1th-06-Jan-2017-179 A AP.jpg,306.0,1989.0,538.0,2168.0,2
sunhl-1th-06-Jan-2017-179 A AP.jpg,266.0,2175.0,481.0,2307.0,2
sunhl-1th-06-Jan-2017-180 A AP.jpg,356.0,79.0,523.0,159.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,360.0,171.0,512.0,253.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,356.0,273.0,499.0,352.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,343.0,383.0,498.0,475.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,330.0,514.0,509.0,615.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,313.0,647.0,474.0,742.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,303.0,774.0,463.0,872.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,305.0,902.0,474.0,1012.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,303.0,1053.0,477.0,1155.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,304.0,1186.0,483.0,1310.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,309.0,1337.0,494.0,1462.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,332.0,1494.0,529.0,1635.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,361.0,1656.0,546.0,1768.0,2
sunhl-1th-06-Jan-2017-180 A AP.jpg,367.0,1837.0,564.0,1946.0,2
sunhl-1th-06-Jan-2017-180 A AP.jpg,362.0,1959.0,574.0,2113.0,2
sunhl-1th-06-Jan-2017-180 A AP.jpg,296.0,2115.0,534.0,2287.0,2
sunhl-1th-06-Jan-2017-180 A AP.jpg,218.0,2272.0,499.0,2436.0,2
sunhl-1th-06-Jan-2017-181 A AP.jpg,109.0,68.0,269.0,168.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,153.0,168.0,296.0,247.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,176.0,247.0,321.0,340.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,191.0,344.0,345.0,427.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,201.0,433.0,356.0,534.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,215.0,546.0,367.0,633.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,231.0,654.0,388.0,743.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,237.0,745.0,405.0,848.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,253.0,865.0,435.0,959.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,244.0,983.0,431.0,1089.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,229.0,1104.0,413.0,1227.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,215.0,1234.0,382.0,1347.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,224.0,1389.0,384.0,1502.0,2
sunhl-1th-06-Jan-2017-181 A AP.jpg,241.0,1519.0,408.0,1652.0,2
sunhl-1th-06-Jan-2017-181 A AP.jpg,273.0,1663.0,461.0,1785.0,2
sunhl-1th-06-Jan-2017-181 A AP.jpg,283.0,1820.0,470.0,1929.0,2
sunhl-1th-06-Jan-2017-181 A AP.jpg,283.0,1963.0,481.0,2057.0,2
sunhl-1th-06-Jan-2017-182 A AP.jpg,257.0,143.0,412.0,247.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,293.0,256.0,436.0,343.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,326.0,351.0,455.0,438.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,319.0,463.0,452.0,538.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,288.0,575.0,419.0,668.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,262.0,694.0,396.0,790.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,254.0,807.0,396.0,910.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,257.0,920.0,421.0,1026.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,265.0,1047.0,438.0,1160.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,260.0,1170.0,443.0,1289.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,257.0,1323.0,437.0,1443.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,237.0,1470.0,426.0,1642.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,218.0,1685.0,404.0,1814.0,2
sunhl-1th-06-Jan-2017-182 A AP.jpg,205.0,1921.0,410.0,2003.0,2
sunhl-1th-06-Jan-2017-182 A AP.jpg,225.0,2098.0,441.0,2192.0,2
sunhl-1th-06-Jan-2017-182 A AP.jpg,247.0,2266.0,478.0,2355.0,2
sunhl-1th-06-Jan-2017-182 A AP.jpg,238.0,11.0,502.0,2525.0,2
sunhl-1th-06-Jan-2017-182 B AP.jpg,285.0,62.0,440.0,166.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,313.0,158.0,466.0,257.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,347.0,262.0,492.0,351.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,377.0,369.0,491.0,455.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,339.0,481.0,469.0,569.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,322.0,580.0,444.0,692.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,299.0,705.0,421.0,804.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,285.0,819.0,432.0,921.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,282.0,947.0,435.0,1043.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,286.0,1062.0,438.0,1161.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,285.0,1193.0,463.0,1304.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,301.0,1346.0,470.0,1453.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,274.0,1514.0,447.0,1644.0,2
sunhl-1th-06-Jan-2017-182 B AP.jpg,261.0,1714.0,445.0,1795.0,2
sunhl-1th-06-Jan-2017-182 B AP.jpg,240.0,1835.0,442.0,1967.0,2
sunhl-1th-06-Jan-2017-182 B AP.jpg,256.0,2004.0,447.0,2154.0,2
sunhl-1th-06-Jan-2017-182 B AP.jpg,265.0,2190.0,498.0,2315.0,2
sunhl-1th-06-Jan-2017-182 C AP.jpg,317.0,90.0,486.0,179.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,347.0,181.0,506.0,280.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,386.0,293.0,536.0,390.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,400.0,415.0,541.0,501.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,378.0,532.0,527.0,640.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,338.0,641.0,484.0,761.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,297.0,759.0,450.0,882.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,271.0,889.0,432.0,1009.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,257.0,1031.0,429.0,1138.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,261.0,1161.0,428.0,1278.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,251.0,1310.0,443.0,1442.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,251.0,1470.0,434.0,1635.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,255.0,1684.0,418.0,1814.0,2
sunhl-1th-06-Jan-2017-182 C AP.jpg,246.0,1874.0,419.0,1961.0,2
sunhl-1th-06-Jan-2017-182 C AP.jpg,242.0,1995.0,428.0,2140.0,2
sunhl-1th-06-Jan-2017-182 C AP.jpg,255.0,2180.0,461.0,2371.0,2
sunhl-1th-06-Jan-2017-182 C AP.jpg,282.0,2385.0,512.0,2579.0,2
sunhl-1th-06-Jan-2017-184 A AP.jpg,291.0,125.0,473.0,181.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,302.0,200.0,459.0,246.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,309.0,273.0,455.0,319.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,304.0,354.0,452.0,420.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,288.0,463.0,447.0,536.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,263.0,579.0,425.0,644.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,258.0,701.0,416.0,737.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,240.0,818.0,421.0,854.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,232.0,927.0,422.0,971.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,228.0,1057.0,408.0,1120.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,221.0,1209.0,418.0,1260.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,229.0,1337.0,445.0,1401.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,249.0,1473.0,452.0,1552.0,2
sunhl-1th-06-Jan-2017-184 A AP.jpg,258.0,1618.0,463.0,1693.0,2
sunhl-1th-06-Jan-2017-184 A AP.jpg,263.0,1768.0,467.0,1835.0,2
sunhl-1th-06-Jan-2017-184 A AP.jpg,261.0,1914.0,470.0,1990.0,2
sunhl-1th-06-Jan-2017-184 A AP.jpg,247.0,2092.0,482.0,2163.0,2
sunhl-1th-06-Jan-2017-187 A AP.jpg,279.0,86.0,448.0,149.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,281.0,167.0,454.0,245.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,294.0,253.0,467.0,326.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,326.0,349.0,471.0,417.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,316.0,438.0,479.0,514.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,308.0,543.0,461.0,632.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,287.0,674.0,440.0,798.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,269.0,843.0,437.0,952.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,263.0,994.0,436.0,1090.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,263.0,1137.0,438.0,1228.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,252.0,1322.0,444.0,1428.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,259.0,1499.0,438.0,1605.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,254.0,1675.0,451.0,1812.0,2
sunhl-1th-06-Jan-2017-187 A AP.jpg,275.0,1848.0,464.0,1959.0,2
sunhl-1th-06-Jan-2017-187 A AP.jpg,280.0,2020.0,479.0,2123.0,2
sunhl-1th-06-Jan-2017-187 A AP.jpg,287.0,2173.0,512.0,2272.0,2
sunhl-1th-06-Jan-2017-187 A AP.jpg,309.0,2350.0,505.0,2459.0,2
sunhl-1th-06-Jan-2017-188 B AP.jpg,472.0,142.0,661.0,198.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,458.0,220.0,643.0,301.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,381.0,273.0,593.0,355.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,245.0,299.0,412.0,408.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,151.0,355.0,334.0,466.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,127.0,466.0,299.0,538.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,152.0,586.0,297.0,667.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,205.0,660.0,328.0,741.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,260.0,732.0,377.0,813.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,321.0,814.0,450.0,915.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,365.0,924.0,513.0,1019.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,411.0,1073.0,551.0,1156.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,417.0,1227.0,566.0,1302.0,2
sunhl-1th-06-Jan-2017-188 B AP.jpg,413.0,1343.0,570.0,1378.0,2
sunhl-1th-06-Jan-2017-188 B AP.jpg,398.0,1417.0,543.0,1493.0,2
sunhl-1th-06-Jan-2017-188 B AP.jpg,386.0,1509.0,533.0,1565.0,2
sunhl-1th-06-Jan-2017-188 B AP.jpg,380.0,1590.0,528.0,1649.0,2
sunhl-1th-06-Jan-2017-189 A AP.jpg,419.0,76.0,600.0,133.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,428.0,157.0,596.0,206.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,430.0,227.0,591.0,297.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,433.0,315.0,581.0,383.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,428.0,406.0,575.0,488.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,428.0,510.0,583.0,598.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,425.0,625.0,591.0,698.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,409.0,718.0,589.0,806.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,393.0,826.0,574.0,896.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,390.0,921.0,571.0,1020.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,375.0,1056.0,569.0,1152.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,388.0,1180.0,579.0,1261.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,406.0,1317.0,572.0,1427.0,2
sunhl-1th-06-Jan-2017-189 A AP.jpg,403.0,1479.0,569.0,1565.0,2
sunhl-1th-06-Jan-2017-189 A AP.jpg,392.0,1635.0,568.0,1736.0,2
sunhl-1th-06-Jan-2017-189 A AP.jpg,402.0,1783.0,586.0,1903.0,2
sunhl-1th-06-Jan-2017-189 A AP.jpg,384.0,1955.0,594.0,2067.0,2
sunhl-1th-06-Jan-2017-190 A AP.jpg,350.0,75.0,492.0,166.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,352.0,184.0,497.0,275.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,364.0,300.0,481.0,381.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,329.0,395.0,458.0,496.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,309.0,499.0,421.0,595.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,261.0,595.0,401.0,699.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,212.0,710.0,357.0,798.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,194.0,817.0,328.0,905.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,178.0,939.0,333.0,1027.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,181.0,1061.0,349.0,1163.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,189.0,1172.0,372.0,1310.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,215.0,1318.0,408.0,1450.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,248.0,1469.0,455.0,1630.0,2
