image_id,xmin,ymin,xmax,ymax,label
sunhl-1th-05-Jan-2017-175 A AP.jpg,384.0,2070.0,648.0,2273.0,2
sunhl-1th-05-Jan-2017-175 A AP.jpg,417.0,2286.0,676.0,2445.0,2
sunhl-1th-05-Jan-2017-176 A AP.jpg,299.0,81.0,466.0,152.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,302.0,164.0,484.0,230.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,321.0,224.0,469.0,307.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,331.0,334.0,469.0,384.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,326.0,402.0,472.0,471.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,323.0,488.0,465.0,551.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,319.0,573.0,458.0,640.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,309.0,667.0,455.0,725.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,300.0,752.0,444.0,811.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,285.0,831.0,462.0,916.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,286.0,931.0,479.0,1023.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,284.0,1041.0,486.0,1135.0,1
sunhl-1th-05-Jan-2017-176 A AP.jpg,285.0,1162.0,488.0,1258.0,2
sunhl-1th-05-Jan-2017-176 A AP.jpg,280.0,1279.0,501.0,1384.0,2
sunhl-1th-05-Jan-2017-176 A AP.jpg,261.0,1407.0,502.0,1527.0,2
sunhl-1th-05-Jan-2017-176 A AP.jpg,247.0,1546.0,509.0,1693.0,2
sunhl-1th-05-Jan-2017-176 A AP.jpg,244.0,1726.0,522.0,1835.0,2
sunhl-1th-06-Jan-2017-176 B AP.jpg,233.0,96.0,427.0,166.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,252.0,168.0,434.0,262.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,270.0,263.0,445.0,353.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,282.0,354.0,446.0,438.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,291.0,448.0,444.0,521.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,297.0,538.0,443.0,615.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,286.0,633.0,445.0,706.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,285.0,728.0,450.0,807.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,289.0,831.0,445.0,904.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,269.0,933.0,459.0,1015.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,272.0,1041.0,469.0,1123.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,262.0,1154.0,470.0,1258.0,1
sunhl-1th-06-Jan-2017-176 B AP.jpg,247.0,1284.0,458.0,1385.0,2
sunhl-1th-06-Jan-2017-176 B AP.jpg,237.0,1397.0,449.0,1502.0,2
sunhl-1th-06-Jan-2017-176 B AP.jpg,223.0,1520.0,441.0,1622.0,2
sunhl-1th-06-Jan-2017-176 B AP.jpg,205.0,1660.0,439.0,1765.0,2
sunhl-1th-06-Jan-2017-176 B AP.jpg,195.0,1782.0,443.0,1899.0,2
sunhl-1th-06-Jan-2017-177 A AP.jpg,380.0,101.0,555.0,174.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,390.0,174.0,551.0,267.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,363.0,260.0,528.0,377.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,328.0,360.0,510.0,476.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,286.0,469.0,484.0,596.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,254.0,605.0,468.0,708.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,247.0,713.0,459.0,835.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,279.0,807.0,470.0,972.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,318.0,935.0,517.0,1079.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,365.0,1036.0,589.0,1214.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,397.0,1190.0,630.0,1336.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,365.0,1339.0,641.0,1482.0,1
sunhl-1th-06-Jan-2017-177 A AP.jpg,405.0,1477.0,615.0,1635.0,2
sunhl-1th-06-Jan-2017-177 A AP.jpg,342.0,1604.0,566.0,1775.0,2
sunhl-1th-06-Jan-2017-177 A AP.jpg,262.0,1731.0,516.0,1923.0,2
sunhl-1th-06-Jan-2017-177 A AP.jpg,202.0,1905.0,455.0,2086.0,2
sunhl-1th-06-Jan-2017-177 A AP.jpg,198.0,2103.0,427.0,2202.0,2
sunhl-1th-06-Jan-2017-177 B AP.jpg,334.0,56.0,582.0,119.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,340.0,124.0,572.0,190.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,358.0,196.0,540.0,263.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,358.0,264.0,524.0,363.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,335.0,351.0,505.0,465.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,297.0,447.0,462.0,580.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,229.0,556.0,420.0,701.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,207.0,690.0,377.0,815.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,209.0,809.0,379.0,942.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,224.0,917.0,421.0,1077.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,282.0,1034.0,483.0,1200.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,341.0,1157.0,563.0,1311.0,1
sunhl-1th-06-Jan-2017-177 B AP.jpg,389.0,1299.0,626.0,1438.0,2
sunhl-1th-06-Jan-2017-177 B AP.jpg,415.0,1444.0,648.0,1593.0,2
sunhl-1th-06-Jan-2017-177 B AP.jpg,398.0,1596.0,632.0,1735.0,2
sunhl-1th-06-Jan-2017-177 B AP.jpg,356.0,1721.0,582.0,1879.0,2
sunhl-1th-06-Jan-2017-177 B AP.jpg,288.0,1831.0,536.0,2021.0,2
sunhl-1th-06-Jan-2017-177 C AP.jpg,438.0,132.0,643.0,211.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,438.0,214.0,635.0,288.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,428.0,281.0,626.0,382.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,388.0,374.0,598.0,518.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,347.0,496.0,565.0,610.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,298.0,598.0,517.0,718.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,271.0,724.0,491.0,825.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,278.0,830.0,465.0,961.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,300.0,934.0,504.0,1104.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,356.0,1043.0,566.0,1223.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,420.0,1150.0,660.0,1351.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,492.0,1303.0,714.0,1468.0,1
sunhl-1th-06-Jan-2017-177 C AP.jpg,520.0,1448.0,755.0,1601.0,2
sunhl-1th-06-Jan-2017-177 C AP.jpg,520.0,1632.0,757.0,1749.0,2
sunhl-1th-06-Jan-2017-177 C AP.jpg,474.0,1762.0,710.0,1921.0,2
sunhl-1th-06-Jan-2017-177 C AP.jpg,410.0,1899.0,666.0,2076.0,2
sunhl-1th-06-Jan-2017-177 C AP.jpg,318.0,2055.0,597.0,2252.0,2
sunhl-1th-06-Jan-2017-178 A AP.jpg,279.0,110.0,454.0,260.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,228.0,207.0,406.0,323.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,180.0,270.0,351.0,402.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,133.0,352.0,300.0,472.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,101.0,437.0,270.0,549.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,76.0,535.0,267.0,625.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,87.0,617.0,255.0,729.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,99.0,682.0,265.0,846.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,135.0,771.0,299.0,915.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,155.0,864.0,366.0,1021.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,225.0,956.0,416.0,1100.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,284.0,1055.0,494.0,1215.0,1
sunhl-1th-06-Jan-2017-178 A AP.jpg,354.0,1174.0,553.0,1341.0,2
sunhl-1th-06-Jan-2017-178 A AP.jpg,409.0,1320.0,624.0,1477.0,2
sunhl-1th-06-Jan-2017-178 A AP.jpg,443.0,1482.0,647.0,1609.0,2
sunhl-1th-06-Jan-2017-178 A AP.jpg,417.0,1625.0,649.0,1709.0,2
sunhl-1th-06-Jan-2017-178 A AP.jpg,368.0,1744.0,642.0,1845.0,2
sunhl-1th-06-Jan-2017-178 B AP.jpg,405.0,55.0,580.0,181.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,365.0,129.0,526.0,252.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,309.0,198.0,456.0,325.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,256.0,260.0,399.0,384.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,186.0,334.0,354.0,467.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,117.0,397.0,281.0,508.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,80.0,473.0,236.0,573.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,73.0,566.0,220.0,650.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,62.0,650.0,241.0,734.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,66.0,737.0,245.0,850.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,85.0,786.0,282.0,963.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,143.0,871.0,323.0,1017.0,1
sunhl-1th-06-Jan-2017-178 B AP.jpg,198.0,967.0,379.0,1098.0,2
sunhl-1th-06-Jan-2017-178 B AP.jpg,280.0,1057.0,461.0,1212.0,2
sunhl-1th-06-Jan-2017-178 B AP.jpg,330.0,1163.0,553.0,1328.0,2
sunhl-1th-06-Jan-2017-178 B AP.jpg,400.0,1296.0,593.0,1451.0,2
sunhl-1th-06-Jan-2017-178 B AP.jpg,440.0,1458.0,601.0,1549.0,2
sunhl-1th-06-Jan-2017-179 A AP.jpg,326.0,67.0,512.0,151.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,315.0,157.0,479.0,253.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,316.0,254.0,466.0,343.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,304.0,355.0,447.0,450.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,294.0,451.0,436.0,589.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,291.0,602.0,441.0,702.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,282.0,714.0,451.0,839.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,270.0,848.0,448.0,975.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,264.0,980.0,440.0,1133.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,258.0,1131.0,446.0,1259.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,259.0,1256.0,482.0,1414.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,307.0,1396.0,543.0,1583.0,1
sunhl-1th-06-Jan-2017-179 A AP.jpg,360.0,1568.0,581.0,1694.0,2
sunhl-1th-06-Jan-2017-179 A AP.jpg,386.0,1701.0,594.0,1823.0,2
sunhl-1th-06-Jan-2017-179 A AP.jpg,378.0,1832.0,591.0,1978.0,2
sunhl-1th-06-Jan-2017-179 A AP.jpg,287.0,1974.0,557.0,2183.0,2
sunhl-1th-06-Jan-2017-179 A AP.jpg,248.0,2164.0,499.0,2318.0,2
sunhl-1th-06-Jan-2017-180 A AP.jpg,341.0,72.0,538.0,166.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,347.0,164.0,525.0,260.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,344.0,266.0,511.0,359.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,330.0,376.0,511.0,482.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,315.0,506.0,524.0,623.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,299.0,639.0,488.0,750.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,289.0,766.0,477.0,880.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,290.0,893.0,489.0,1021.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,289.0,1044.0,491.0,1164.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,289.0,1175.0,498.0,1321.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,294.0,1326.0,509.0,1473.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,315.0,1482.0,546.0,1647.0,1
sunhl-1th-06-Jan-2017-180 A AP.jpg,346.0,1646.0,561.0,1778.0,2
sunhl-1th-06-Jan-2017-180 A AP.jpg,350.0,1828.0,581.0,1955.0,2
sunhl-1th-06-Jan-2017-180 A AP.jpg,344.0,1946.0,592.0,2126.0,2
sunhl-1th-06-Jan-2017-180 A AP.jpg,276.0,2101.0,554.0,2301.0,2
sunhl-1th-06-Jan-2017-180 A AP.jpg,194.0,2258.0,523.0,2450.0,2
sunhl-1th-06-Jan-2017-181 A AP.jpg,95.0,60.0,283.0,176.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,141.0,161.0,308.0,254.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,164.0,239.0,333.0,348.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,178.0,336.0,358.0,435.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,188.0,425.0,369.0,542.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,202.0,539.0,380.0,640.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,218.0,647.0,401.0,750.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,222.0,736.0,420.0,857.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,238.0,857.0,450.0,967.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,228.0,974.0,447.0,1098.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,214.0,1093.0,428.0,1238.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,200.0,1224.0,397.0,1357.0,1
sunhl-1th-06-Jan-2017-181 A AP.jpg,210.0,1379.0,398.0,1512.0,2
sunhl-1th-06-Jan-2017-181 A AP.jpg,226.0,1508.0,423.0,1663.0,2
sunhl-1th-06-Jan-2017-181 A AP.jpg,257.0,1652.0,477.0,1796.0,2
sunhl-1th-06-Jan-2017-181 A AP.jpg,267.0,1811.0,486.0,1938.0,2
sunhl-1th-06-Jan-2017-181 A AP.jpg,266.0,1955.0,498.0,2065.0,2
sunhl-1th-06-Jan-2017-182 A AP.jpg,244.0,134.0,425.0,256.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,281.0,249.0,448.0,350.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,316.0,344.0,465.0,445.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,308.0,456.0,463.0,545.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,277.0,567.0,430.0,676.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,251.0,686.0,407.0,798.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,242.0,798.0,408.0,919.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,243.0,911.0,435.0,1035.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,251.0,1037.0,452.0,1170.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,245.0,1160.0,458.0,1299.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,242.0,1312.0,452.0,1454.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,221.0,1456.0,442.0,1656.0,1
sunhl-1th-06-Jan-2017-182 A AP.jpg,202.0,1675.0,420.0,1824.0,2
sunhl-1th-06-Jan-2017-182 A AP.jpg,187.0,1914.0,428.0,2010.0,2
sunhl-1th-06-Jan-2017-182 A AP.jpg,207.0,2090.0,459.0,2200.0,2
sunhl-1th-06-Jan-2017-182 A AP.jpg,228.0,2259.0,497.0,2362.0,2
sunhl-1th-06-Jan-2017-182 A AP.jpg,216.0,0.0,524.0,2531.0,2
sunhl-1th-06-Jan-2017-182 B AP.jpg,272.0,53.0,453.0,175.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,300.0,150.0,479.0,265.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,335.0,255.0,504.0,358.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,367.0,362.0,501.0,462.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,329.0,474.0,479.0,576.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,311.0,570.0,455.0,702.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,288.0,697.0,432.0,812.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,273.0,810.0,444.0,930.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,269.0,939.0,448.0,1051.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,273.0,1054.0,451.0,1169.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,270.0,1183.0,478.0,1314.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,286.0,1337.0,485.0,1462.0,1
sunhl-1th-06-Jan-2017-182 B AP.jpg,260.0,1504.0,461.0,1654.0,2
sunhl-1th-06-Jan-2017-182 B AP.jpg,246.0,1707.0,460.0,1802.0,2
sunhl-1th-06-Jan-2017-182 B AP.jpg,223.0,1824.0,459.0,1978.0,2
sunhl-1th-06-Jan-2017-182 B AP.jpg,240.0,1991.0,463.0,2167.0,2
sunhl-1th-06-Jan-2017-182 B AP.jpg,245.0,2179.0,518.0,2326.0,2
sunhl-1th-06-Jan-2017-182 C AP.jpg,302.0,83.0,501.0,186.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,333.0,173.0,520.0,288.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,373.0,285.0,549.0,398.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,388.0,408.0,553.0,508.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,365.0,523.0,540.0,649.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,326.0,630.0,496.0,772.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,284.0,748.0,463.0,893.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,257.0,878.0,446.0,1020.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,243.0,1022.0,443.0,1147.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,246.0,1151.0,443.0,1288.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,235.0,1299.0,459.0,1453.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,236.0,1456.0,449.0,1649.0,1
sunhl-1th-06-Jan-2017-182 C AP.jpg,241.0,1674.0,432.0,1824.0,2
sunhl-1th-06-Jan-2017-182 C AP.jpg,232.0,1867.0,433.0,1968.0,2
sunhl-1th-06-Jan-2017-182 C AP.jpg,226.0,1983.0,444.0,2152.0,2
sunhl-1th-06-Jan-2017-182 C AP.jpg,237.0,2164.0,479.0,2387.0,2
sunhl-1th-06-Jan-2017-182 C AP.jpg,263.0,2369.0,531.0,2595.0,2
sunhl-1th-06-Jan-2017-184 A AP.jpg,276.0,120.0,488.0,186.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,289.0,197.0,472.0,249.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,297.0,270.0,467.0,322.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,292.0,348.0,464.0,426.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,274.0,457.0,461.0,542.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,249.0,573.0,439.0,650.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,244.0,697.0,430.0,741.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,225.0,814.0,436.0,858.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,216.0,924.0,438.0,974.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,213.0,1052.0,423.0,1125.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,204.0,1205.0,435.0,1264.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,211.0,1332.0,463.0,1406.0,1
sunhl-1th-06-Jan-2017-184 A AP.jpg,232.0,1466.0,469.0,1559.0,2
sunhl-1th-06-Jan-2017-184 A AP.jpg,240.0,1611.0,481.0,1700.0,2
sunhl-1th-06-Jan-2017-184 A AP.jpg,245.0,1762.0,485.0,1841.0,2
sunhl-1th-06-Jan-2017-184 A AP.jpg,243.0,1907.0,488.0,1997.0,2
sunhl-1th-06-Jan-2017-184 A AP.jpg,227.0,2086.0,502.0,2169.0,2
sunhl-1th-06-Jan-2017-187 A AP.jpg,264.0,81.0,463.0,154.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,267.0,160.0,468.0,252.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,280.0,247.0,481.0,332.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,314.0,343.0,483.0,423.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,302.0,431.0,493.0,521.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,295.0,536.0,474.0,639.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,274.0,663.0,453.0,809.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,254.0,834.0,452.0,961.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,249.0,986.0,450.0,1098.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,249.0,1130.0,452.0,1235.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,236.0,1313.0,460.0,1437.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,244.0,1490.0,453.0,1614.0,1
sunhl-1th-06-Jan-2017-187 A AP.jpg,237.0,1664.0,468.0,1823.0,2
sunhl-1th-06-Jan-2017-187 A AP.jpg,259.0,1838.0,480.0,1969.0,2
sunhl-1th-06-Jan-2017-187 A AP.jpg,263.0,2011.0,496.0,2132.0,2
sunhl-1th-06-Jan-2017-187 A AP.jpg,268.0,2165.0,531.0,2280.0,2
sunhl-1th-06-Jan-2017-187 A AP.jpg,292.0,2341.0,522.0,2468.0,2
sunhl-1th-06-Jan-2017-188 B AP.jpg,456.0,137.0,677.0,203.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,443.0,213.0,658.0,308.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,363.0,266.0,611.0,362.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,230.0,290.0,427.0,417.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,136.0,345.0,349.0,476.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,113.0,460.0,313.0,544.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,140.0,579.0,309.0,674.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,194.0,653.0,339.0,748.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,250.0,725.0,387.0,820.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,311.0,806.0,460.0,923.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,353.0,916.0,525.0,1027.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,399.0,1065.0,563.0,1164.0,1
sunhl-1th-06-Jan-2017-188 B AP.jpg,404.0,1220.0,579.0,1309.0,2
sunhl-1th-06-Jan-2017-188 B AP.jpg,400.0,1340.0,583.0,1381.0,2
sunhl-1th-06-Jan-2017-188 B AP.jpg,386.0,1410.0,555.0,1500.0,2
sunhl-1th-06-Jan-2017-188 B AP.jpg,374.0,1504.0,545.0,1570.0,2
sunhl-1th-06-Jan-2017-188 B AP.jpg,368.0,1585.0,540.0,1654.0,2
sunhl-1th-06-Jan-2017-189 A AP.jpg,404.0,71.0,615.0,138.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,413.0,153.0,611.0,210.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,416.0,221.0,605.0,303.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,421.0,309.0,593.0,389.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,416.0,399.0,587.0,495.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,415.0,503.0,596.0,605.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,411.0,619.0,605.0,704.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,394.0,711.0,604.0,813.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,378.0,820.0,589.0,902.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,375.0,913.0,586.0,1028.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,359.0,1048.0,585.0,1160.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,372.0,1173.0,595.0,1268.0,1
sunhl-1th-06-Jan-2017-189 A AP.jpg,392.0,1308.0,586.0,1436.0,2
sunhl-1th-06-Jan-2017-189 A AP.jpg,389.0,1472.0,583.0,1572.0,2
sunhl-1th-06-Jan-2017-189 A AP.jpg,378.0,1627.0,582.0,1744.0,2
sunhl-1th-06-Jan-2017-189 A AP.jpg,387.0,1772.0,601.0,1914.0,2
sunhl-1th-06-Jan-2017-189 A AP.jpg,366.0,1945.0,612.0,2077.0,2
sunhl-1th-06-Jan-2017-190 A AP.jpg,338.0,68.0,504.0,173.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,340.0,177.0,509.0,282.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,354.0,293.0,491.0,388.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,319.0,387.0,468.0,504.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,299.0,491.0,431.0,603.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,249.0,586.0,413.0,708.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,200.0,703.0,369.0,805.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,183.0,810.0,339.0,912.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,165.0,932.0,346.0,1034.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,166.0,1052.0,364.0,1172.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,174.0,1161.0,387.0,1321.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,199.0,1307.0,424.0,1461.0,1
sunhl-1th-06-Jan-2017-190 A AP.jpg,230.0,1455.0,473.0,1644.0,2
